#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
321300,-277981.001953125,308.88320769475206,265
321400,-277507.375,307.9535351336327,265
321500,-277459.015625,306.5170834997459,265
321600,-278237.8486328125,311.61637798807516,265
321700,-278268.3994140625,310.47817149377545,265
321800,-277777.18359375,308.3487255210725,265
321900,-277747.060546875,308.75933591800026,265
322000,-278245.490234375,312.0118562691293,265
322100,-277822.8349609375,309.2477630385397,265
322200,-277469.21484375,312.3272096771063,265
322300,-277016.8701171875,310.568630969331,265
322400,-276948.2099609375,310.8948804945946,265
322500,-277646.0107421875,310.6447962620016,265
322600,-277264.4833984375,308.2523339406521,265
322700,-276916.466796875,309.10128525936346,265
322800,-277621.587890625,310.60603456863214,265
322900,-277509.6103515625,307.57843577714726,265
323000,-277324.125,306.58830956031596,265
323100,-278129.6787109375,312.4354287891145,265
323200,-278219.2978515625,311.7347354209706,265
323300,-277908.0810546875,310.328330019451,265
323400,-278109.3896484375,311.92073999270843,265
323500,-277554.083984375,310.25623811030164,265
323600,-277741.9814453125,310.983222524657,265
323700,-277791.451171875,309.4378588456539,265
323800,-277647.18359375,310.5794210000193,265
323900,-278119.8798828125,312.3119578854598,265
324000,-278114.9033203125,312.6056008777734,265
324100,-278084.1748046875,311.6534309513182,265
324200,-277801.8740234375,311.3497587926835,265
324300,-277493.580078125,309.2188909160233,265
324400,-277796.439453125,311.29643870753864,265
324500,-278059.140625,312.2313830533912,265
324600,-277289.11328125,309.05530075607976,265
324700,-277149.88671875,308.93142288198055,265
324800,-277573.3798828125,310.4005169382917,265
324900,-277220.0380859375,310.5013546217771,265
325000,-277588.3857421875,310.9757289900915,265
325100,-277180.9755859375,308.67736082025834,265
325200,-277117.884765625,309.6950953856264,265
325300,-277030.63671875,312.68283748004956,265
325400,-276860.673828125,312.47482694142093,265
325500,-276388.57421875,307.5363479653816,265
325600,-276985.0556640625,311.2866684483027,265
325700,-276938.109375,312.3296362570498,265
325800,-276648.16796875,313.5045789696213,265
325900,-277245.58984375,314.66040235237836,265
326000,-277600.2783203125,314.797680270273,265
326100,-277129.1298828125,308.7985063601754,265
326200,-277846.9384765625,311.40286131992656,265
326300,-278124.4248046875,313.1735533468643,265
326400,-277970.173828125,311.1373208795972,265
326500,-278138.01171875,308.39552828407835,265
326600,-278197.05078125,308.71549801543307,265
326700,-278488.8046875,310.2088700962012,265
326800,-277949.2109375,307.8536071880363,265
326900,-277850.236328125,312.0034995026138,265
327000,-277833.951171875,312.13065665881464,265
327100,-277109.2529296875,307.9867881654718,265
327200,-277374.5517578125,307.544906158391,265
327300,-277579.8896484375,310.34238891816204,265
327400,-277437.87109375,309.39940250530134,265
327500,-277154.552734375,307.61534994239724,265
327600,-277317.986328125,307.1392166437337,265
327700,-277558.361328125,310.29801427896695,265
327800,-277618.7890625,312.70389655784925,265
327900,-277831.6650390625,312.9368401869907,265
328000,-277597.619140625,310.08484727389174,265
328100,-278008.73828125,312.02762861808867,265
328200,-277253.53125,309.22509549129785,265
328300,-277770.916015625,314.8468465361482,265
328400,-276816.8408203125,306.38962243798255,265
328500,-277205.3720703125,311.92778369102797,265
328600,-277447.423828125,312.6552803763921,265
328700,-277587.44140625,309.3576959101214,265
328800,-277659.318359375,311.3110782373988,265
328900,-277710.7666015625,309.7712882880538,265
329000,-277385.3447265625,308.73870084378797,265
329100,-277811.2919921875,312.9679150261913,265
329200,-276992.0712890625,310.1333697432626,265
329300,-276951.048828125,310.2238998646363,265
329400,-276500.986328125,307.596066158704,265
329500,-277144.3291015625,312.5032459463582,265
329600,-276947.8134765625,310.30447133235504,265
329700,-277482.2451171875,311.95325128211476,265
329800,-277587.412109375,310.1517268898225,265
329900,-277971.0439453125,310.66729300180685,265
330000,-277808.39453125,308.65614764721863,265
330100,-278129.390625,310.6769727750525,265
330200,-277831.701171875,307.38440068559066,265
330300,-278334.4013671875,312.316550123569,265
330400,-277843.1328125,306.367025708204,265
330500,-277964.8369140625,308.6527944701278,265
330600,-277858.5400390625,307.79363521414894,265
330700,-277478.0,310.3032120602215,265
330800,-277641.52734375,311.78721030015055,265
330900,-277661.2080078125,311.81444057872034,265
331000,-278185.625,310.1341735966161,265
331100,-278232.005859375,307.96503390920117,265
331200,-278003.1240234375,309.05289214296573,265
331300,-278113.181640625,310.00688353028954,265
331400,-277400.80078125,310.16922410646526,265
331500,-277818.7958984375,312.8921999004344,265
331600,-277518.546875,309.0811394733924,265
331700,-278091.5244140625,310.5812282049289,265
331800,-277998.53515625,312.5314358265036,265
331900,-278377.2431640625,311.07897275294994,265
332000,-278812.2421875,312.2397812087534,265
332100,-278186.8505859375,310.02459171581273,265
332200,-277868.931640625,310.0468305062479,265
332300,-277703.625,310.19212843520376,265
332400,-276956.833984375,306.63302081306006,265
332500,-277781.8427734375,311.83245664360714,265
332600,-277571.912109375,309.59574843083533,265
332700,-277549.9970703125,308.2928691255408,265
332800,-277615.669921875,309.6466815783836,265
332900,-277796.435546875,311.1588078803509,265
333000,-278456.927734375,314.487800910751,265
333100,-277476.123046875,306.90807729535766,265
333200,-278118.1044921875,310.8673876434141,265
333300,-278104.8779296875,308.993148980086,265
333400,-277586.7373046875,307.110760456613,265
333500,-278143.9296875,312.65487340471225,265
333600,-278169.2431640625,312.6395513639525,265
333700,-278000.5576171875,309.663474501589,265
333800,-277611.17578125,310.98664672779023,265
333900,-277989.7626953125,312.3083388128494,265
334000,-277743.001953125,307.86834543920384,265
334100,-278329.4609375,312.31123926855065,265
334200,-278134.94140625,308.23942257576374,265
334300,-278371.4013671875,313.1086499979182,265
334400,-277754.71875,310.69716418511246,265
334500,-277220.6796875,310.10744610754136,265
334600,-277170.7744140625,311.49635870333435,265
334700,-276353.0927734375,309.89316159352023,265
334800,-276882.7861328125,312.75197728724993,265
334900,-276933.04296875,313.105544824169,265
335000,-276712.662109375,308.3902174919,265
335100,-276972.45703125,308.2976097246927,265
335200,-277467.99609375,310.50120134115116,265
335300,-277646.7822265625,310.53063082143944,265
335400,-277232.341796875,308.5066450084139,265
335500,-277751.1484375,311.41976884404994,265
335600,-277488.900390625,309.9321912215025,265
335700,-277777.3359375,310.8282140824833,265
335800,-277759.8447265625,313.2855943828674,265
335900,-277843.5517578125,310.84596544337944,265
336000,-277314.8837890625,305.73876059818247,265
336100,-277679.2314453125,310.81709515850827,265
336200,-277602.7578125,311.6454757128543,265
336300,-277627.0185546875,311.48210433945866,265
336400,-277722.5400390625,309.4700122103121,265
336500,-277405.916015625,308.997628132162,265
336600,-277712.916015625,308.56129961424904,265
336700,-278355.0400390625,310.8744958650768,265
336800,-278154.3515625,310.0393767930999,265
336900,-277718.9931640625,308.71829058722886,265
337000,-277674.7666015625,308.6062543863202,265
337100,-278061.0263671875,310.34630035102083,265
337200,-277689.064453125,309.20893568186216,265
337300,-277978.0771484375,309.1934007479395,265
337400,-278107.11328125,307.06825630718714,265
337500,-278481.140625,307.21905559902365,265
337600,-278053.79296875,305.82818420771923,265
337700,-278061.9912109375,308.76601379838564,265
337800,-277876.486328125,307.5026654019776,265
337900,-277920.4208984375,308.31892344892776,265
338000,-278145.984375,308.8157813595275,265
338100,-278717.0751953125,310.80534988953775,265
338200,-278469.2236328125,310.7210907085581,265
338300,-277488.123046875,304.2568701762443,265
338400,-278115.8349609375,308.2143904011471,265
338500,-278417.02734375,309.0698028362539,265
338600,-278472.1884765625,309.96236442905933,265
338700,-278235.9677734375,306.71542345791363,265
338800,-278161.83984375,308.5421600961278,265
338900,-277950.4619140625,308.2384816664847,265
339000,-277653.3740234375,308.1594555827618,265
339100,-278659.0390625,311.61316435014726,265
339200,-278204.01953125,311.0764988081878,265
339300,-278040.8818359375,310.52439687746534,265
339400,-277620.5693359375,307.62162752226715,265
339500,-277458.8076171875,308.57437800511633,265
339600,-277725.5693359375,308.97680701057084,265
339700,-278206.759765625,312.09011051568916,265
339800,-277786.4091796875,307.660527562912,265
339900,-278025.4130859375,307.9710313199353,265
340000,-278728.4482421875,309.9124517063582,265
340100,-278459.6162109375,306.26198881333,265
340200,-279212.955078125,308.3880413834874,265
340300,-278965.044921875,306.76889095067565,265
340400,-278574.1064453125,307.84113623955375,265
340500,-279043.92578125,312.2703080888725,265
340600,-278627.1220703125,308.23490859743794,265
340700,-278445.5849609375,307.3793845902465,265
340800,-278962.228515625,311.4000720738573,265
340900,-278351.4267578125,310.18061240956604,265
341000,-278821.103515625,309.14925898039684,265
341100,-278795.0419921875,312.11371307991976,265
341200,-277949.4638671875,309.119130974996,265
341300,-277580.4248046875,310.24892598664553,265
341400,-278151.6171875,312.2135266232235,265
341500,-277784.923828125,312.68029274538225,265
341600,-277609.71875,309.5171203091091,265
341700,-277989.8984375,310.8229147125949,265
341800,-278082.546875,311.7553350300179,265
341900,-277511.50390625,308.0143419651532,265
342000,-278176.4306640625,312.87893853676513,265
342100,-277448.6845703125,311.4065128237157,265
342200,-277028.4189453125,309.2289161912899,265
342300,-277712.6591796875,314.39663355561595,265
342400,-277681.177734375,311.5870804020332,265
342500,-277636.4189453125,310.3348641036859,265
342600,-277405.3330078125,307.76746343905774,265
342700,-277287.7353515625,306.25974202987067,265
342800,-277932.89453125,311.00457705958826,265
342900,-277497.0224609375,311.8039325057156,265
343000,-277541.1318359375,312.31319168840315,265
343100,-277582.9970703125,316.6107150437732,265
343200,-276884.3994140625,309.3241631965185,265
343300,-277766.8076171875,315.70745593952364,265
343400,-277331.994140625,314.14654509507943,265
343500,-277535.271484375,312.9646283029972,265
343600,-277487.3369140625,310.5607396565363,265
343700,-277563.7841796875,310.8681290612689,265
343800,-277239.7158203125,310.7590960815024,265
343900,-277659.03515625,310.36789479749666,265
344000,-277909.3193359375,311.3976658404358,265
344100,-277970.07421875,311.9804445563516,265
344200,-277871.0927734375,310.87149714711416,265
344300,-277775.2353515625,309.9383072351739,265
344400,-278022.87890625,310.3666757055462,265
344500,-277673.34375,307.3128846263108,265
344600,-278235.935546875,311.06020132425283,265
344700,-277868.548828125,311.30360841949425,265
344800,-277642.58203125,307.48275731536637,265
344900,-278134.9658203125,309.6675796083207,265
345000,-277698.2353515625,310.887374716262,265
345100,-277694.8642578125,309.85835607573347,265
345200,-278179.89453125,311.48068051329915,265
345300,-277560.1123046875,310.4919796905138,265
345400,-277783.83203125,312.6212772322857,265
345500,-277654.8095703125,311.8885718218854,265
345600,-277323.041015625,310.80023097046563,265
345700,-276943.5029296875,307.05299479088154,265
345800,-277487.873046875,310.27643651429423,265
345900,-277523.0458984375,310.25485620613546,265
346000,-277404.0703125,310.0694259275852,265
346100,-277473.9482421875,311.7873029721377,265
346200,-277294.6728515625,309.205268470419,265
346300,-276706.0498046875,306.5893210700736,265
346400,-277234.8779296875,308.8304560523575,265
346500,-277444.1728515625,308.5836244978401,265
346600,-277528.4384765625,310.0222509671094,265
346700,-277846.173828125,310.3086403406749,265
346800,-277744.81640625,310.71573247461424,265
346900,-277301.431640625,309.93908325994056,265
347000,-277295.3408203125,309.7971649451196,265
347100,-277236.8896484375,308.9241666683125,265
347200,-278341.6708984375,314.47730034365725,265
347300,-277708.736328125,311.110962326446,265
347400,-277474.7646484375,311.3552218409412,265
347500,-277390.490234375,312.05862305891037,265
347600,-276948.5693359375,311.8289332719357,265
347700,-277003.7021484375,311.5693867983052,265
347800,-277468.3935546875,313.13229052658323,265
347900,-277104.462890625,310.5759387950131,265
348000,-276709.724609375,311.2144052677672,265
348100,-276843.2958984375,311.6438094939698,265
348200,-277384.458984375,312.4139057539544,265
348300,-277115.54296875,309.04016861698847,265
348400,-278054.068359375,311.57401344203356,265
348500,-277709.515625,311.7103344472957,265
348600,-277348.720703125,311.2545579011511,265
348700,-277786.1259765625,310.748180582184,265
348800,-277652.8095703125,307.8588669838264,265
348900,-277481.892578125,309.61587750041303,265
349000,-277086.4296875,310.1182403445313,265
349100,-277449.3349609375,311.7271351155415,265
349200,-277564.00390625,311.81970579644616,265
349300,-277603.8984375,310.8097488645197,265
349400,-277255.859375,309.3668490423297,265
349500,-277039.9580078125,309.0836939741825,265
349600,-278218.3037109375,314.1948245669871,265
349700,-277453.66015625,308.912059787739,265
349800,-277302.189453125,309.1345286776515,265
349900,-277162.8466796875,309.5725328506065,265
350000,-277170.0263671875,312.3308759378117,265
350100,-276615.6611328125,310.4948399710455,265
350200,-276792.33203125,310.64441794829696,265
350300,-277461.05078125,314.18196139828956,265
350400,-277292.7294921875,309.51155958444633,265
350500,-277759.0712890625,313.15093317197227,265
350600,-277584.4111328125,310.1834073946912,265
350700,-277947.1533203125,312.3998011821043,265
350800,-277898.19921875,311.0825739154814,265
350900,-278026.2451171875,309.64588277562945,265
351000,-277940.796875,307.1636715804319,265
